id,name,signal,h_codes,euh_codes,p_codes,symbols
570097,Chlordimeformhydrochlorid,Achtung,"H351,H302,H410",,,"GHS08,GHS07,GHS09"
570099,Chlortrifluorid,Gefahr,"H270,H280,H330,H314,H370,H372,H400",,,"GHS03,GHS09,GHS04,GHS06,GHS05,GHS08"
570100,Chlorvinyldichlorarsin,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
570101,2-Chlor-p-xylol,Achtung,"H302,H315,H319",,P305+P351+P338,GHS07
570102,Chromhexacarbonyl,Gefahr,H301,EUH044,"P264,P270,P321,P330,P405,P501",GHS06
570103,Cristobalit,,,,,
570109,Decaboran,Gefahr,"H301,H311,H330,H228",,"P280,P301+P310,P302+P350,P304+P340,P233,P210","GHS06,GHS02"
570112,Diboran,Gefahr,"H330,H220,H280",,"P260,P210,P304+P340,P315,P377,P381,P405,P403","GHS06,GHS02,GHS04"
570114,Dichlorethylarsin,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
570115,Dichlorphenylarsin,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
570117,Dicyclohexylcarbodiimid,Gefahr,"H302,H311,H318,H317",,"P280,P302+P352,P305+P351+P338,P309+P310","GHS06,GHS05"
570130,Diphenylmethan,Achtung,H410,,"P273,P391,P501",GHS09
570131,Dischwefeldecafluorid,,,,,
570132,Dischwefelsäure,,,,,
570133,Dithiatetraazaadamantantetroxid,,,,,
570135,Di-tert-butylzinndichlorid,Gefahr,"H301,H311,H314,H331",,"P261,P280,P305+P351+P338,P310","GHS06,GHS05"
570139,Ferbam,Achtung,"H319,H335,H315,H410",,,"GHS07,GHS09"
570141,Hexylacetat,Achtung,H226,,P210,GHS02
570143,Ferrosilicium,Achtung,"H261,H302,H312,H332",,"P231+P232,P261,P280,P304+P340,P402+P404,P501","GHS02,GHS07"
570148,Glykolonitril,Gefahr,"H300,H310,H330",,"P260,P264,P280,P284,P301+P310,P302+P350",GHS06
570149,"Hexachlordibenzo-p-dioxin, Isomere",,,,,
570151,"Hydroxylamin, wässrige Lösung",Gefahr,"H290,H302,H315,H317,H318,H335,H351,H373,H400",,"P273,P280,P302+P352,P304+P340,P305+P351+P338,P308+P313","GHS05,GHS07,GHS08,GHS09"
570152,"2-Hydroxy-1,4-naphthochinon",Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
570153,Isobutyrylchlorid,Gefahr,"H225,H314",,"P210,P280,P301+P330+P331,P305+P351+P338,P309+P310","GHS02,GHS05"
570154,Glycidylisopropylether,Gefahr,"H226,H317,H332,H334,H341",EUH019,"P210,P281,P302+P352,P304+P341,P308+P313","GHS02,GHS08,GHS07"
570155,Kaliumdihydrogenarsenat,Gefahr,"H301,H331,H350,H410",,"P201,P261,P273,P301+P310,P311,P501","GHS06,GHS08,GHS09"
570156,Kaliumarsenit,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
570157,Kaliumfluoracetat,Gefahr,"H300,H400",,,"GHS06,GHS09"
570158,Kaliumdicyanoaurat(I),Gefahr,"H330,H310,H300,H410",,"P260,P264,P273,P280,P284,P301+P310","GHS06,GHS09"
570160,Kaliumhydrogensulfat,Gefahr,"H314,H335",,"P280,P301+P330+P331,P305+P351+P338,P309+P310","GHS05,GHS07"
570161,Kaliumhydrogensulfid,,,,,
570163,Kaliumhyperoxid,Gefahr,"H271,H314",,"P220,P280,P305+P351+P338,P310","GHS03,GHS05"
570164,Kaliumtetracyanomercurat(II),Gefahr,"H330,H310,H300,H373,H410",,,"GHS06,GHS08,GHS09"
570165,Kaliumtetraiodomercurat(II),Gefahr,"H300,H310,H330,H373,H410",,"P260,P301+P310,P320,P361,P405,P501","GHS06,GHS08,GHS09"
570167,Kupfer(II)-arsenit,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
570168,Kupfer(II)-arsenitacetat,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
570169,Kupfer(II)-chlorat,,,,,
570170,Kupfernaphthenate,Achtung,"H226,H302,H410",,,"GHS02,GHS07,GHS09"
570174,Magnesiumarsenat,Gefahr,"H350,H331,H301,H410",,,"GHS06,GHS08,GHS09"
570175,Magnesiumchlorat,,,,,
570176,Magnesiumnitrat,Gefahr,"H272,H315,H319,H335",,"P210,P220,P221,P305+P351+P338,P405,P501","GHS03,GHS07"
570177,Magnesiumperchlorat,Gefahr,"H272,H315,H319,H335",,"P220,P261,P305+P351+P338","GHS03,GHS07"
570178,Magnesiumperoxid,Gefahr,"H272,H314",,"P220,P280,P305+P351+P338","GHS03,GHS05"
570179,"(1,2,2-Trimethylpropyl)methanfluorphosphonat",,,,,
570182,Methoxyessigsäure,Gefahr,"H360FD,H302,H314,H335",,"P201,P261,P280,P301+P330+P331,P305+P351+P338,P301+P312","GHS08,GHS05,GHS07"
570183,2-Chlorbenzylamin,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
570184,3-Chlorbenzylamin,Gefahr,H314,,"P280,P305+P351+P338,P310",GHS05
570185,4-Chlorbenzylamin,Gefahr,H314,,"P280,P305+P351+P338,P309+P310",GHS05
570186,2-Methylfuran,Gefahr,"H225,H301,H330",,"P210,P233,P240,P304+P340,P309+P310,P403+P235","GHS02,GHS06"
570190,Methylquecksilberchlorid,Gefahr,"H330,H310,H300,H373,H410",,"P260,P264,P273,P280,P284,P302+P350","GHS06,GHS08,GHS09"
570191,Methylquecksilberthioacetamid,Gefahr,"H330,H310,H300,H373,H410",,,"GHS06,GHS08,GHS09"
570192,Molybdän(IV)-sulfid,,,,,
570195,4-Methoxy-o-toluidin,Achtung,"H315,H319,H335,H351",,"P281,P261,P302+P352,P280,P305+P351+P338","GHS07,GHS08"
570196,Naphthensäuren,Achtung,"H315,H319,H317",,"P280,P305+P351+P338",GHS07
570197,Natriumarsenit,Gefahr,"H300+H310,H331,H350,H410",,"P201,P261,P264,P273,P280,P301+P310","GHS06,GHS08,GHS09"
570199,Natriumoxalat,Achtung,"H302,H312",,P262,GHS07
570200,Natriumselenat,Gefahr,"H331,H301,H373,H410",,"P261,P273,P301+P310,P311,P501","GHS06,GHS08,GHS09"
570201,Natriumsulfit,,,,,
570204,Nickel(II)-nitrit,,,,,
570205,Nickel(III)-oxid,Gefahr,"H350i,H372,H317,H413",,,"GHS08,GHS07"
570206,Trinickeldisulfid (1),Gefahr,"H350i,H317,H341,H372,H410",,"P201,P273,P280,P308+P313,P501","GHS07,GHS08,GHS09"
570208,3-Nitro-o-xylol,Achtung,"H312,H332",,"P261,P280,P304+P340,P322,P363,P501",GHS07
570209,4-Nitro-o-xylol,,,,,
570210,2-Chlor-N-(hydroxymethyl)acetamid,Gefahr,"H314,H317",,"P260,P303+P361+P353,P305+P351+P338,P301+P330+P331,P405,P501","GHS05,GHS07"
570211,N-Methylbis(2-chlorethyl)amin,,,,,
570212,N-Nitrosodiethanolamin,Gefahr,"H225,H319,H350",,"P201,P210,P305+P351+P338,P308+P313","GHS02,GHS08,GHS07"
570214,N-Nitrosodibutylamin,Achtung,"H302,H351",,P281,"GHS08,GHS07"
570215,Dipropylnitrosamin,Gefahr,"H302,H350,H411",,"P201,P273,P308+P313","GHS08,GHS07,GHS09"
570216,N-Nitrosomethylphenylamin,Gefahr,"H301,H311",,,GHS06
570217,N-Nitrosopiperidin,Gefahr,"H301,H351",,"P281,P301+P310","GHS06,GHS08"
570218,Propylchlorformiat,Gefahr,"H225,H302,H330,H314",,,"GHS02,GHS06,GHS05"
570219,Diethylmethylamin,Gefahr,"H225,H302,H332,H314",,"P210,P240,P280,P301+P312,P301+P330+P331,P304+P340,P305+P351+P338,P310","GHS02,GHS05,GHS07"
570220,"N,N-Dimethylisopropylamin",Gefahr,"H225,H302,H314,H331,H411",,"P210,P233,P273,P280,P301+P330+P331,P305+P351+P338,P304+P340,P309+P310,P403+P235","GHS02,GHS06,GHS05,GHS09"
570222,"N,N',N""-Tris(2-hydroxyethyl)hexahydro-1,3,5-triazin",Gefahr,"H302,H330,H317,H372",,,"GHS06,GHS08"
570224,Oxydiethylenbis(chlorformiat),Gefahr,"H302,H315,H318,H411",,"P273,P280,P305+P351+P338,P332+P313,P391,P501","GHS05,GHS07,GHS09"
570229,trans-Propenylbenzol,Achtung,"H226,H315,H319,H335",,"P210,P261,P280,P302+P352,P305+P351+P338","GHS02,GHS07"
570230,Isopropylchlorformiat,Gefahr,"H225,H302,H330,H314",,,"GHS02,GHS06,GHS05"
570232,Propylglycydylether,,,,,
570236,2-Naphthylaminhydrochlorid,Gefahr,"H350,H302,H411",,,"GHS08,GHS07,GHS09"
570237,"Salze von 2,2'-Dichlor-4,4'-methylendianilin",Gefahr,"H350,H302,H410",,,"GHS08,GHS07,GHS09"
570238,"Salze von 3,3'-Dichlorbenzidin",Gefahr,"H350,H312,H317,H410",,,"GHS08,GHS07,GHS09"
570239,"Salze von 3,3'-Dimethoxybenzidin",Gefahr,"H350,H302",,,"GHS08,GHS07"
570240,"Salze von 3,3'-Dimethylbenzidin",Gefahr,"H350,H302,H411",,,"GHS08,GHS07,GHS09"
570241,Salze von 4-Aminobiphenyl,Gefahr,"H350,H302",,,"GHS08,GHS07"
570242,Sauerstoffdifluorid,Gefahr,"H270,H314,H330",,,"GHS03,GHS05,GHS06"
570243,Selenwasserstoff,Gefahr,"H220,H280,H330,H410",,,"GHS02,GHS04,GHS06,GHS09"
570245,Silberarsenat,Gefahr,"H301,H331,H350,H410",,"P261,P281,P301+P310,P304+P340,P405,P501","GHS06,GHS08,GHS09"
570246,Stickstoffwasserstoffsäure,,,,,
570247,Styrolisiertes Diphenylamin,,H413,,,
570248,Demeton,Gefahr,"H300+H310,H400",,"P264,P273,P280,P301+P310,P302+P350,P310","GHS06,GHS09"
570249,Tellur(VI)-fluorid,Gefahr,"H330,H314",,,"GHS06,GHS05"
570250,"Tetrachlordifluorethan, Isomere",,,,,
570251,Tetrahydrothiophen,Gefahr,"H225,H302+H312+H332,H315,H319,H412",,"P210,P273,P302+P352,P305+P351+P338,P403+P235","GHS02,GHS07"
570254,(2'-Ethylhexyl)-2-mercaptoacetat,Achtung,"H226,H302,H317,H410",,"P210,P262,P273,P280,P302+P352","GHS02,GHS07,GHS09"
570257,trans-2-Hepten,Gefahr,"H225,H304,H315,H319,H335",,"P210,P261,P301+P310,P305+P351+P338,P331","GHS02,GHS08,GHS07"
570258,"Trialkylborane, fest",Gefahr,"H250,H314",,,"GHS02,GHS05"
570262,Tridymit,,,,,
570263,Triisobutylphosphat,Achtung,"H317,H412",,"P262,P273,P280,P302+P352",GHS07
570264,"Mangan(II,III)-oxid",Achtung,"H315,H319,H335",,"P261,P305+P351+P338",GHS07
570265,"2,4,6-Trimethylanilin",Gefahr,"H302+H312,H330,H315,H319",,"P260,P280,P284,P305+P351+P338,P310",GHS06
570269,Triethylenmelamin,,,,,
570270,Tris(hydroxymethyl)nitromethan,Achtung,"H302,H315,H319,H335",,"P261,P305+P351+P338",GHS07
570271,Fluorethen,Gefahr,"H220,H280",,"P210,P377,P381,P403","GHS02,GHS04"
570273,Zinkarsenat,Gefahr,"H301,H331,H350,H410",,,"GHS06,GHS08,GHS09"
570274,Zinkarsenit,Gefahr,"H331,H301,H410",,,"GHS06,GHS09"
570275,Zinkchlorat,Gefahr,"H271,H302,H332,H411",,"P210,P220,P221,P273,P391,P501","GHS03,GHS07,GHS09"
570277,Zinkperoxid,Gefahr,H271,,P210,GHS03
570278,Zinkphosphat,Achtung,H410,,"P273,P501",GHS09
900018,"6-Hydroxy-1-(3-isopropoxy-propyl)-4-methyl-2-oxo-5-(4-(phenylazo)phenylazo)-1,2-dihydro-3-pyridincarbonitril",Gefahr,"H350,H413",,,GHS08
900048,"Tetranatrium-4-amino-3,6-bis(5-(4-chlor-6-(2-hydroxy-ethylamino)-1,3,5-triazin-2-ylamino)-2-sulfonatophenylazo)-5-hydroxynaphthalin-2,7-disulfonat",,H411,,,GHS09
900063,"Mononatrium-aqua-(5-((2,4-dihydroxy-5-((2-hydroxy-3,5-dinitrophenyl)azo)phenyl)azo)-2-naphthalensulfonat),Eisenkomplex",,H412,,,
900085,"Gemisch aus  2-(N-(2-Hydroxyethyl)stearamido)ethylstearat;  Natrium-(bis(2-(stearoyloxy)ethyl)amino)methylsulfonat;  Natrium-(bis(2-hydroxyethyl)amino)methylsulfonat und  N,N-Bis(2-hydroxyethyl)stearamid",,H412,,,
900114,3-Eicosyl-4-henicosyliden-oxetan-2-on,,H413,,,
900135,Reaktionsprodukt von:(2-Hydroxy-4-(3-propenoxy)benzophenon und Triethoxysilan) mit (Hydrolyseprodukt von Siliciumdioxid und Methyltrimethoxysilan),Gefahr,"H228,H370,H332,H312,H302",,,"GHS02,GHS08,GHS07"
900155,"Gemisch aus  Isomere von 2-(2H-Benzotriazol-2-yl)-4-methyl-(n)-dodecylphenol;  Isomere von 2-(2H-Benzotriazol-2-yl)-4-methyl-(n)-tetracosylphenol und  Isomere von 2-(2H-Benzo-triazol-2-yl)-4-methyl-5,6-didodecyl-phenol. n=5 oder 6",,H411,,,GHS09
900169,"(7-(4,6-Bis(2-ammoniopropylamino)-1,3,5-triazin-2-ylamino)-4-hydroxy-3-((2-methoxyphenyl)azo)naphthalin-2-sulfonato)monoformiat",Gefahr,"H350,H318,H411",,,"GHS08,GHS05,GHS09"
900182,"(Methylenbis(4,1-phenylenazo(1-(3-(dimethylamino)propyl)-1,2-dihydro-6-hydroxy-4-methyl-2-oxopyridin-5,3-diyl)))-1,1'-dipyridiniumdichloriddihydrochlorid",Gefahr,"H350,H411",,,"GHS08,GHS09"
900191,"3,3'-Bis(dioctyloxythiophosphinoylthio)-N,N'-oxybis-(methylen)dipropionamid",,H412,,,
900250,"1,2-Bis(3-methylphenoxy)ethan",Achtung,H410,,,GHS09
900267,"4,6-Bis(octylthiomethyl)-o-kresol",,,,,
900268,"Gemisch (2:1:1) aus  Trinatrium-N(1')-N(2):N(1''')-N(2'')-eta-6-(2-amino-4-(oder 6)-hydroxy-(oder 4-amino-2-hydroxy)phenylazo)-6''-(1-carbaniloyl-2-hydroxyprop-1-enylazo)-5',5'''-disulfamoyl-3,3''-disulfonatobis(naphthalin-2,1'-azobenzol-1,2'-diolato-O(1),O(2'))-chromat;  Trinatrium-N(1')-N(2):N(1''')-N(2'')-eta-6,6''-bis-(1-carbaniloyl-2-hydroxyprop-1-enylazo)-5',5'''-disulfamoyl-3,3''-disulfonatobis(naphthalin-2,1'-azobenzol-1,2'-diolato-O(1),O(2'))-chromat und  Trinatrium-N(1')-N(2):N(1''')-N(2'')-eta-6,6''-bis(2-amino-4-(oder 6)-hydroxy-(oder 4-amino-2-hydroxy)phenylazo)-5',5'''-disulfamoyl-3,3''-disulfonatobis(naphthalin-2,1'-azobenzol-1,2'-diolato-O(1),O(2')benzol-1,2'-diolato-O(1),O(2'))-chromat",Gefahr,"H318,H412",,,GHS05
900280,"N-(3,5-Dichlor-4-ethyl-2-hydroxyphenyl)-2-(3-pentadecylphenoxy)butanamid",,H411,,,GHS09
900283,"Gemisch aus  Dinatrium-4-(3-ethoxycarbonyl-4-(5-(3-ethoxy-carbonyl-5-hydroxy-1-(4-sulfonatophenyl)pyrazol-4-yl)penta-2,4-dienyliden)-4,5-dihydro-5-oxopyrazol-1-yl)benzolsulfonat und  Trinatrium-4-(3-ethoxycarbonyl-4-(5-(3-ethoxycarbonyl-5-oxido-1-(4-sulfonatophenyl)pyrazol-4-yl)penta-2,4-dienyliden)-4,5-dihydro-5-oxopyrazol-1-yl)benzolsulfonat",Gefahr,"H360D,H412",,,GHS08
900295,"Gemisch aus  4-((Bis(4-fluorphenyl)methylsilyl)methyl)-4H-1,2,4-triazol und  1-((Bis(4-fluorphenyl)methylsilyl)methyl)-1H-1,2,4-triazol",Gefahr,"H351,H360D,H302,H411",,,"GHS08,GHS07,GHS09"
900299,"Gemisch aus  2,2-Iminodiethanol-6-methyl-2-(4-(2,4,6-triaminopyrimidin-5-ylazo)phenyl)benzothiazol-7-sulfonat;  und N,N-Diethylpropan-1,3-diamin-6-methyl-2-(4-(2,4,6-triaminopyrimidin-5-ylazo)phenyl)benzothiazol-7-sulfonat und  2-Methylaminoethanol-6-methyl-2-(4-(2,4,6-triaminopyrimidin-5-ylazo)phenyl)benzothiazol-7-sulfonat",Achtung,H317,,,GHS07
900300,"3-(N-Methyl-N-(4-methylamino-3-nitrophenyl)amino)propan-1,2-diol-hydrochlorid",Achtung,"H302,H412",,,GHS07
900302,"Gemisch aus  tert-Alkyl(C12-C14)ammonium-bis(1-((2-hydroxy-5-nitrophenyl)azo)-2-naphthalenolato(2-))-chromat(1-);  tert-Alkyl(C12-C14)ammonium-bis(1-((2-hydroxy-4-nitrophenyl)azo)-2-naphthalenolato(2-))-chromat(1-);  tert-Alkyl(C12-C14)ammonium-bis(1-((5-(1,1-dimethylpropyl)-2-hydroxy-3-nitrophenyl)azo)-2-naphthalenolato(2-))-chromat(1-);  tert-Alkyl(C12-C14)ammonium-((1-((2-hydroxy-5-nitrophenyl)-azo)-2-naphthalenolato(2-))-(1-((2-hydroxy-5-nitrophenyl)-azo)-2-naphthalenolato(2-)))-chromat(1-);  tert-Alkyl(C12-C14)ammonium-((1-((5-(1,1-dimethylpropyl)-2-hydroxy-3-nitrophenyl)azo)-2-naphthalenolato(2-))-(1-((2-hydroxy-5-nitrophenyl)azo)-2-naphthalenolato(2-)))-chromat(1-) und  C12-14-tert-Alkylammonium((1-(4(oder 5)-nitro-2-oxido-phenylazo)-2-naphtholato)(1-(3-nitro-2-oxido-5-pentyl-phenylazo)-2-naphtholato))chromat(1-)",,H411,,,GHS09
900310,"6-Methyl-2,4-bis(methylthio)phenylen-1,3-diamin",Achtung,"H302,H317,H410",,,"GHS07,GHS09"
900311,"2,6-Dichlor-4-nitroanisol",Gefahr,"H301,H411",,"P301+P310,P273","GHS06,GHS09"
900312,Bis(3-(trimethoxysilyl)propyl)amin,Gefahr,"H318,H411",,,"GHS05,GHS09"
900313,"Gemisch aus  Thiobis(4,1-phenylen)-S,S,S',S'-tetraphenyldisulfoniumbishexafluorphosphat;  Diphenyl(4-phenylthiophenyl)sulfoniumhexafluorphosphat und Propylencarbonat",Achtung,"H319,H317,H410",,,"GHS07,GHS09"
900314,Diphenyl(4-phenylthiophenyl)sulfoniumhexafluorantimonat,Achtung,"H317,H410",,,"GHS07,GHS09"
900315,"N,N-Hydrazinodiessigsäure",Gefahr,"H301,H373,H317,H412",,,"GHS06,GHS08"
900317,1-Dodecyl-2-pyrrolidon,Gefahr,"H314,H317,H410",,"P273,P280,P305+P351+P338,P310,P501","GHS05,GHS07,GHS09"
900319,"Polymerreaktionsprodukt aus Bicyclo(2.2.1)hepta-2,5-dien, Ethen, 1,4-Hexadien, 1-Propen und N,N-Di-2-propenylformamid",Achtung,"H317,H413",,,GHS07
900320,"4,4,5,5-Tetrachlor-1,3-dioxolan-2-on",Gefahr,"H330,H302,H314",,,"GHS06,GHS05"
900324,Titan(IV)-oxalat,Gefahr,H318,,,GHS05
900326,Gemisch aus  Trioctylphosphinoxid;  Hexyldioctylphosphinoxid und  Dihexyloctylphosphinoxid,Gefahr,"H314,H410",,,"GHS05,GHS09"
900332,"N-(4-(3-(4-Cyanphenyl)ureido)-3-hydroxyphenyl)-2-(2,4-di-tert-pentylphenoxy)octanamid",Achtung,"H317,H413",,,GHS07
900335,Dimethyldioctadecylammoniumhydrogensulfat,Achtung,"H319,H413",,,GHS07
900341,Tributyltetradecylphosphoniumtetrafluorborat,Gefahr,"H302,H373,H314,H317,H410",,,"GHS08,GHS05,GHS07,GHS09"
900343,"Glutaminsäure, Reaktionsprodukte mit N-(C12-14Alkyl)propylen-1,3-diamin",Gefahr,"H330,H302,H314,H400",,,"GHS06,GHS05,GHS09"
900344,Tris(octadec-9-enylammonium)(trisulfonatophthalocyaninato)-kupfer(II),Gefahr,"H318,H411",,,"GHS05,GHS09"
900358,"Gemisch aus  Thiobis(4,1-phenylen)-S,S,S',S'-tetraphenyldisulfoniumbishexafluorphosphat und  Diphenyl(4-phenylthiophenyl)sulfoniumhexafluorphosphat",Gefahr,"H318,H410",,,"GHS05,GHS09"
900361,Tris(2-(2-hydroxyethoxy)ethyl)ammonium-3-acetoacetamido-4-methoxybenzolsulfonat,Achtung,H317,,,GHS07
900375,"2,4,6-Trimethylbenzophenon",Achtung,"H302,H319,H410",,,"GHS07,GHS09"
900377,"N,N,N',N'-Tetramethyl-3,3'-(propylenbis(iminocarbonyl-4,1-phenylenazo(1,6-dihydro-2-hydroxy-4-methyl-6-oxopyridin-3,1-diyl)))di(propylammonium)dilactat",Gefahr,"H318,H411",,,"GHS05,GHS09"
900381,"Gemisch aus  O,O'-Diisopropyl(pentathio)dithioformiat;  O,O'-Diisopropyl(tetrathio)dithioformiat und  O,O'-Diisopropyl(trithio)dithioformiat",Achtung,"H302,H317,H410",,,"GHS07,GHS09"
900386,"Poly(oxypropylencarbonyl-co-oxy(ethylethylen)carbonyl), enthält 27 % Hydroxyvalerat",Achtung,H317,,,GHS07
900387,"4,4'-Thiodi-o-kresol",Gefahr,"H318,H410",,,"GHS05,GHS09"
900388,"Poly(oxo(2-butoxyethyl-3-oxo-butanoato-O'1,O'3)aluminium)",Gefahr,H318,,,GHS05
900392,"2-Amino-6-ethoxy-4-methylamino-1,3,5-triazin",Achtung,H302,,,GHS07
900397,"Kaliumnatrium-3,3'-(3(oder4)-methyl-1,2-phenylenbis(imino(6-chlor)-1,3,5-triazin-4,2-diylimino(2-acetamido-5-methoxy)-4,1-phenylenazo)dinaphthalin-1,5-disulfonat",Gefahr,H318,,,GHS05
900399,"2-Ethoxyethyl-2-(4-(2,6-dihydro-2,6-dioxo-7-phenyl-1,5-dioxaindacen-3-yl)phenoxy)acetat",Achtung,"H317,H413",,,GHS07
900401,3-(2-(Diaminomethylenamino)thiazol-4-ylmethylthio)propiononitril,Achtung,"H302,H317",,P280,GHS07
900403,"4-Nonylphenol, Reaktionsprodukte mit Formaldehyd und Dodecan-1-thiol",Achtung,"H317,H413",,,GHS07
900405,"7-Methyl-1,6-octadien",Achtung,"H226,H410",,,"GHS02,GHS09"
900406,2-[2-(4-Methyl-3-cyclohexen-1-yl)propyl]cyclopentanon,Achtung,H410,,"P273,P391,P501",GHS09
900408,2'-(4-Chlor-3-cyano-5-formyl-2-thienylazo)-5'-diethylamino-2-methoxyacetanilid,Achtung,"H317,H413",,,GHS07
900410,"2,4-Di-tert-butylcyclohexanon",Achtung,"H315,H411",,,"GHS07,GHS09"
900412,"Gemisch aus:  Dodecyl-N-(2,2,6,6-tetramethylpiperidin-4-yl)-beta-alaninat und  Tetradecyl-N-(2,2,6,6-tetramethylpiperidin-4-yl)-beta-alaninat",Gefahr,"H302,H373,H314,H410",,,"GHS08,GHS05,GHS07,GHS09"
900415,"N,N,N',N'-Tetramethyldithiobis(ethylen)diamindihydrochlorid",Achtung,"H302,H319,H317,H410",,,"GHS07,GHS09"
900418,"N,N-Di-(poly(oxyethylen)-co-poly(oxypropylen))-4-((3,5-dicyano-4-methyl-2-thienyl)azo)-3-methylanilin",,H411,,,GHS09
900420,"4-(3-(4-Chlorphenyl)-3-(3,4-dimethoxyphenyl)acryloyl)morpholin",,H411,,,GHS09
900424,(R)-(+)-Glycidol,Gefahr,"H242,H314,H302,H312,H331,H341,H350,H360F",,"P201,P280,P305+P351+P338,P310","GHS02,GHS08,GHS05,GHS06"
900425,Bis(4-dodecylphenyl)iodoniumhexafluorantimonat,Achtung,"H317,H412",,,GHS07
900426,1-tert-Butoxy-2-propanol,Gefahr,"H226,H318",,"P280,P305+P351+P338","GHS02,GHS05"
900430,6-Docosyloxy-1-hydroxy-4-(1-(4-hydroxy-3-methylphenanthren-1-yl)-3-oxo-2-oxaphenalen-1-yl)naphthalin-2-carbonsäure,Achtung,"H317,H413",,,GHS07
900431,"4-Chlor-3',4'-dimethoxybenzophenon",Achtung,H410,,,GHS09
900434,"N,N'-Ethylenbis(vinylsulfonylacetamid)",Gefahr,"H318,H317",,,"GHS05,GHS07"
900435,5-tert-Butyl-3-isoxazolylaminhydrochlorid,Gefahr,"H302,H373,H318,H412",,,"GHS08,GHS05,GHS07"
900436,"Tetrakalium-2-(4-(5-(1-(2,5-disulfonatophenyl)-3-ethoxycarbonyl-5-hydroxypyrazol-4-yl)penta-2,4-dienyliden)-3-ethoxycarbonyl-5-oxo-2-pyrazolin-1-yl)benzol-1,4-disulfonat",Achtung,H317,,,GHS07
900440,"Natrium-3,5-bis(3-(2,4-di-tert-pentylphenoxy)propylcarbamoyl)benzolsulfonat",Achtung,"H315,H317",,,GHS07
900447,"2,9-Bis(3-(diethylamino)propylsulfamoyl)chino(2,3-b)acridin-7,14-dion",Achtung,"H317,H413",,,GHS07
900457,"Dipropylenglykoldimethylether, Isomerengemisch",,,,,
900471,"2-(4-(Diethylaminopropylcarbamoyl)phenylazo)-3-oxo-N-(2,3-dihydro-2-oxobenzimidazol-5-yl)butyramid",Achtung,"H317,H411",,,"GHS07,GHS09"
900475,4-Dimethylaminobenzoldiazonium-3-carboxy-4-hydroxybenzolsulfonat,Gefahr,"H242,H331,H301,H312,H373,H318,H317,H410",,,"GHS02,GHS06,GHS08,GHS05,GHS09"
900491,"5,6,12,13-Tetrachloranthra-(2,1,9-def:6,5,10-d'e'f')diisochinolin-1,3,8,10(2H,9H)-tetron",Achtung,H361f,,,GHS08
900502,"N,N,N-Trimethyl-2,3-bis(stearoyloxy)propylammoniumchlorid",,H411,,,GHS09
900505,Isomerengemisch aus: Natriumphenethylnaphthalinsulfonat und Natriumnaphthylethylbenzosulfonat,Gefahr,"H318,H317,H412",,,"GHS05,GHS07"
900507,Isomerengemisch aus: Methyldiphenylmethan und Dimethyldiphenylmethan,Achtung,"H315,H410",,,"GHS07,GHS09"
900512,"Bis((1-methylimidazol)-(2-ethylhexanoat)), Zinkkomplex",Gefahr,"H315,H318,H410",,,"GHS05,GHS09"
900514,"Gemisch aus  Dinatrium-(6-(4-anisidino)-3-sulfonato-2-(3,5-dinitro-2-oxidophenylazo)-1-naphtholato)(1-(5-chlor-2-oxidophenylazo)-2-naphtholato)chromat(1-) und  Trinatriumbis(6-(4-anisidino)-3-sulfonato-2-(3,5-dinitro-2-oxidophenylazo)-1-naphtholato)chromat(1-)",Achtung,"H317,H410",,,"GHS07,GHS09"
900518,Dicyclopentyldimethoxysilan,Gefahr,"H315,H318,H410",,,"GHS05,GHS09"
900520,"2,2-Ethylmethylthiazolidin",Gefahr,"H302,H318,H317,H411",,,"GHS05,GHS07,GHS09"
900522,"alpha-Hydroxypoly(methyl(3-(2,2,6,6-tetramethylpiperidin-4-yloxy)propyl)siloxan)",Gefahr,"H312,H302,H314,H411",,,"GHS05,GHS07,GHS09"
900526,"m-Mentha-1,3(8)-dien",Achtung,"H315,H411",,,"GHS07,GHS09"
900536,Natrium-5-butylbenzotriazol,Gefahr,"H302,H314,H317,H411",,,"GHS05,GHS07,GHS09"
900537,"Gemisch aus  1,1'-((Dihydroxyphenylen)bis(azo-3,1-phenylen-azo(1-(3-(dimethylamino)propyl)-1,2-dihydro-6-hydroxy-4-methyl-2-oxopyridin-5,3-di-yl)))dipyridiniumdichlorid, dihydrochlorid, Isomerengemisch und  1-(1-(3-Dimethylaminopropyl)-5-(3-((4-(1-(3-dimethylaminopropyl)-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-5-pyridino-3-pyridylazo)phenylazo)-2,4(oder 2,6 oder 3,5)-dihydroxyphenylazo)phenylazo)-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-3-pyridyl)pyridiniumdichlorid",Achtung,H317,,,GHS07
